# matrix=Flan_1565
# rows=1564794
# nnz_total=59485419
# nnz_per_row=38.0149
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
128,7,74,106047.1534729,4814.86320495605,110862.016677856,1.07314336835227,59485419
128,8,74,106459.617614746,5221.84371948242,111681.461334229,1.06526935248417,59485419
128,9,74,107769.727706909,4670.61996459961,112440.347671509,1.0580795992162,59485419
128,0,75,91668.1289672852,6344.31838989258,98012.4473571777,1.21383396913298,59485419
128,1,75,104206.800460815,7133.00704956055,111339.807510376,1.06853820444151,59485419
128,2,75,102932.691574097,7965.8031463623,110898.494720459,1.07279037736165,59485419
128,3,75,105622.053146362,7323.02665710449,112945.079803467,1.05335122350631,59485419
128,4,75,106662.034988403,8066.17736816406,114728.212356567,1.03697979386489,59485419
128,5,75,106462.001800537,7870.67413330078,114332.675933838,1.04056724841152,59485419
128,6,75,108836.650848389,6344.55680847168,115181.20765686,1.03290146387794,59485419
128,7,75,108195.304870605,6499.05204772949,114694.356918335,1.03728588918032,59485419
128,8,75,106847.524642944,8205.17539978027,115052.700042725,1.03405515868659,59485419
128,9,75,109826.08795166,10536.9091033936,120362.997055054,0.988433662428521,59485419
128,0,76,92362.642288208,6310.70137023926,98673.3436584473,1.20570392761607,59485419
128,1,76,104273.319244385,6667.6139831543,110940.933227539,1.07238000022942,59485419
128,2,76,103970.289230347,6648.77891540527,110619.068145752,1.07550027309255,59485419
128,3,76,105577.46887207,6902.45628356934,112479.92515564,1.05770730052833,59485419
128,4,76,107162.952423096,7126.80816650391,114289.7605896,1.04095797721731,59485419
128,5,76,106640.338897705,7195.71113586426,113836.050033569,1.04510687049416,59485419
128,6,76,108426.570892334,6309.74769592285,114736.318588257,1.03690653024121,59485419
128,7,76,107829.570770264,6383.89587402344,114213.466644287,1.0416533312182,59485419
128,8,76,106843.709945679,7556.67686462402,114400.386810303,1.03995136132954,59485419
128,9,76,109394.073486328,6525.75492858887,115919.828414917,1.02631999742238,59485419
128,0,77,92367.1722412109,5026.81732177734,97393.9895629883,1.22154188912302,59485419
128,1,77,104324.340820312,5031.58569335938,109355.926513672,1.08792309473164,59485419
128,2,77,103565.454483032,5124.33052062988,108689.785003662,1.09459079338497,59485419
128,3,77,105611.801147461,5315.06538391113,110926.866531372,1.07251598931944,59485419
128,4,77,106697.082519531,5841.25518798828,112538.33770752,1.05715830199303,59485419
128,5,77,106000.900268555,5712.03231811523,111712.93258667,1.06496924971242,59485419
128,6,77,108484.029769897,4726.17149353027,113210.201263428,1.05088443154666,59485419
128,7,77,107880.353927612,4729.7477722168,112610.101699829,1.05648459777726,59485419
128,8,77,107592.821121216,5184.65042114258,112777.471542358,1.05491669899086,59485419
