# weak scaling results
# series=w1m
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
64,3,12,125649.929046631,16296.1483001709,141946.077346802,0.901750878872624,64000000
64,4,12,138821.601867676,20919.5613861084,159741.163253784,0.801296280762922,64000000
64,5,12,126901.149749756,18003.2253265381,144904.375076294,0.883341168495475,64000000
64,6,12,94805.9558868408,16402.2445678711,111208.200454712,1.15099425650833,64000000
64,7,12,112049.579620361,21658.8973999023,133708.477020264,0.957306543702547,64000000
64,8,12,129369.497299194,17716.4077758789,147085.905075073,0.870239741426402,64000000
64,9,12,136221.885681152,26352.6439666748,162574.529647827,0.78733120297058,64000000
64,0,13,120196.81930542,16136.646270752,136333.465576172,0.938874394918716,64000000
64,1,13,128118.991851807,16914.1292572021,145033.121109009,0.882557025741682,64000000
64,2,13,127382.278442383,17555.2368164062,144937.515258789,0.883139191198726,64000000
64,3,13,126512.765884399,17645.3590393066,144158.124923706,0.887913879760454,64000000
64,4,13,130370.378494263,17771.7208862305,148142.099380493,0.86403527785333,64000000
64,5,13,128898.859024048,17278.9096832275,146177.768707275,0.875646147372267,64000000
64,6,13,89683.5327148438,19459.4860076904,109143.018722534,1.17277313288727,64000000
64,7,13,121190.786361694,26356.6970825195,147547.483444214,0.867517337551849,64000000
64,8,13,122769.117355347,17179.012298584,139948.129653931,0.914624584955323,64000000
64,9,13,136363.983154297,20457.2677612305,156821.250915527,0.816215909851069,64000000
64,0,14,97707.2715759277,19212.9611968994,116920.232772827,1.09476347219305,64000000
64,1,14,130711.793899536,16298.2940673828,147010.087966919,0.870688547773696,64000000
64,2,14,116127.014160156,18624.7825622559,134751.796722412,0.949894569967622,64000000
64,3,14,114218.473434448,18131.4945220947,132349.967956543,0.967132837100714,64000000
64,4,14,131875.038146973,27807.4741363525,159682.512283325,0.801590594797815,64000000
64,5,14,105835.676193237,27617.2161102295,133452.892303467,0.959139946618263,64000000
64,6,14,98098.2780456543,16432.523727417,114530.801773071,1.11760328242193,64000000
64,7,14,121081.352233887,25824.7852325439,146906.137466431,0.871304645316463,64000000
64,8,14,131809.47303772,16370.5348968506,148180.00793457,0.863814233675295,64000000
64,9,14,136977.910995483,16711.7118835449,153689.622879028,0.832847381639754,64000000
64,0,15,108092.784881592,16679.7637939453,124772.548675537,1.02586667787684,64000000
64,1,15,112654.209136963,17427.921295166,130082.130432129,0.983993724386185,64000000
64,2,15,115961.313247681,16230.1063537598,132191.41960144,0.968292801347639,64000000
64,3,15,114727.49710083,15497.2076416016,130224.704742432,0.982916415538574,64000000
64,4,15,139084.577560425,20721.6739654541,159806.251525879,0.800969916870065,64000000
64,5,15,117459.535598755,17706.6326141357,135166.168212891,0.946982530409505,64000000
64,6,15,95846.8914031982,19126.4152526855,114973.306655884,1.11330189348303,64000000
64,7,15,121124.267578125,25735.8551025391,146860.122680664,0.871577645882307,64000000
64,8,15,121277.809143066,15545.3681945801,136823.177337646,0.935514015173957,64000000
64,9,15,135830.163955688,16232.7289581299,152062.892913818,0.841756970075165,64000000
64,0,16,122394.08493042,18794.7750091553,141188.859939575,0.906587106481208,64000000
64,1,16,143696.784973145,15821.9337463379,159518.718719482,0.802413666731433,64000000
64,2,16,124909.8777771,16713.3808135986,141623.258590698,0.90380634702051,64000000
64,3,16,126709.938049316,17492.5327301025,144202.470779419,0.887640824100696,64000000
64,4,16,126143.69392395,29454.9465179443,155598.640441895,0.822629295709041,64000000
64,5,16,121443.9868927,18341.064453125,139785.051345825,0.915691619151255,64000000
64,6,16,98217.9641723633,21690.3686523438,119908.332824707,1.06748210891333,64000000
64,7,16,125454.664230347,14525.6519317627,139980.316162109,0.914414279874642,64000000
64,8,16,129196.643829346,28092.8611755371,157289.505004883,0.813786018310799,64000000
64,9,16,143054.246902466,19585.6094360352,162639.856338501,0.78701495981154,64000000
64,0,17,109889.984130859,16860.7234954834,126750.707626343,1.0098562950618,64000000
64,1,17,116109.609603882,28406.1431884766,144515.752792358,0.885716591629368,64000000
64,2,17,123394.012451172,16820.6691741943,140214.681625366,0.912885858429561,64000000
64,3,17,130350.828170776,17819.881439209,148170.709609985,0.863868441589578,64000000
64,4,17,117452.383041382,26115.1790618896,143567.562103271,0.891566298993965,64000000
64,5,17,115644.454956055,28450.9658813477,144095.420837402,0.888300261424931,64000000
64,6,17,101029.15763855,17747.8790283203,118777.03666687,1.07764938065425,64000000
64,7,17,122983.455657959,25238.9907836914,148222.44644165,0.863566909552993,64000000
