# matrix=x104
# rows=108384
# nnz_total=5138004
# nnz_per_row=47.4056
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
128,6,76,7470.13092041016,79.1549682617188,7549.28588867188,1.36118940937443,5138004
128,7,76,7320.16563415527,77.4860382080078,7397.65167236328,1.38909054590795,5138004
128,8,76,7567.40570068359,92.2679901123047,7659.6736907959,1.34157255450033,5138004
128,9,76,7458.92524719238,78.2012939453125,7537.1265411377,1.36338536230133,5138004
128,0,77,7595.53909301758,91.3143157958984,7686.85340881348,1.33682892771415,5138004
128,1,77,8081.43615722656,83.6849212646484,8165.12107849121,1.25852487687774,5138004
128,2,77,7428.16925048828,82.4928283691406,7510.66207885742,1.36818936760942,5138004
128,3,77,7451.29585266113,81.7775726318359,7533.07342529297,1.36411892196582,5138004
128,4,77,7456.77947998047,81.5391540527344,7538.3186340332,1.363169759581,5138004
128,5,77,7919.0731048584,80.108642578125,7999.18174743652,1.28463239421871,5138004
128,6,77,7483.24394226074,82.4928283691406,7565.73677062988,1.35822964921161,5138004
128,7,77,7287.26387023926,79.3933868408203,7366.65725708008,1.39493499444728,5138004
128,8,77,7565.02151489258,90.1222229003906,7655.14373779297,1.34236643386172,5138004
128,9,77,7496.35696411133,82.7312469482422,7579.08821105957,1.3558369706009,5138004
128,0,78,7470.36933898926,81.3007354736328,7551.67007446289,1.36075965960826,5138004
128,1,78,8078.33671569824,71.7639923095703,8150.10070800781,1.26084429728622,5138004
128,2,78,7299.42321777344,69.8566436767578,7369.2798614502,1.39443856023915,5138004
128,3,78,7305.14526367188,67.9492950439453,7373.09455871582,1.39371710455722,5138004
128,4,78,7288.93280029297,66.9956207275391,7355.92842102051,1.39696954780514,5138004
128,5,78,7918.35784912109,67.4724578857422,7985.83030700684,1.28678015997707,5138004
128,6,78,7308.2447052002,66.2803649902344,7374.52507019043,1.3934467511051,5138004
128,7,78,7348.77586364746,76.7707824707031,7425.54664611816,1.38387225745487,5138004
128,8,78,7464.40887451172,66.2803649902344,7530.68923950195,1.36455079650579,5138004
128,9,78,7368.80302429199,67.4724578857422,7436.27548217773,1.38187564791382,5138004
128,0,79,7447.95799255371,81.3007354736328,7529.25872802734,1.36481005251526,5138004
128,1,79,8003.47328186035,83.6849212646484,8087.158203125,1.27065747224151,5138004
128,2,79,7266.99829101562,69.8566436767578,7336.85493469238,1.40060122374913,5138004
