# matrix=msc10848
# rows=10848
# nnz_total=620313
# nnz_per_row=57.1822
P,iter,rank,comm_us,comp_us,total_us,gflops,nnz
16,1,7,51.0215759277344,55.5515289306641,106.573104858398,11.6410796293154,620313
16,2,7,46.0147857666016,55.0746917724609,101.089477539062,12.2725532884528,620313
16,3,7,48.3989715576172,54.5978546142578,102.996826171875,12.0452837831111,620313
16,4,7,49.3526458740234,60.5583190917969,109.91096496582,11.2875544344989,620313
16,5,7,63.6577606201172,56.0283660888672,119.686126708984,10.3656625384542,620313
16,6,7,47.9221343994141,56.2667846679688,104.188919067383,11.9074658908558,620313
16,7,7,50.7831573486328,55.7899475097656,106.573104858398,11.6410796293154,620313
16,8,7,46.9684600830078,56.0283660888672,102.996826171875,12.0452837831111,620313
16,9,7,51.4984130859375,56.0283660888672,107.526779174805,11.5378328033348,620313
16,0,8,50.7831573486328,58.1741333007812,108.957290649414,11.3863514098556,620313
16,1,8,51.2599945068359,56.0283660888672,107.288360595703,11.5634724317867,620313
16,2,8,50.3063201904297,56.2667846679688,106.573104858398,11.6410796293154,620313
16,3,8,54.8362731933594,55.3131103515625,110.149383544922,11.2631224984935,620313
16,4,8,50.5447387695312,62.4656677246094,113.010406494141,10.9779801567595,620313
16,5,8,62.9425048828125,55.5515289306641,118.494033813477,10.4699448577545,620313
